id,ano,desempenho,nota_final,promocao
552,2020,Médio,6.0,0
552,2021,Médio,9.7,0
552,2022,Baixo,4.0,0
552,2023,Médio,8.1,0
553,2019,Médio,9.5,0
553,2020,Baixo,7.1,0
553,2021,Baixo,9.4,0
553,2022,Médio,8.8,0
553,2023,Alto,5.7,0
554,2019,Alto,4.3,0
554,2020,Alto,6.8,0
554,2021,Alto,7.6,0
554,2022,Médio,5.6,0
554,2023,Alto,8.4,0
555,2019,Médio,9.3,0
555,2020,Alto,4.9,0
555,2021,Alto,6.7,0
555,2022,Alto,6.6,0
555,2023,Alto,5.6,0
556,2019,Médio,8.0,0
556,2020,Médio,5.0,0
556,2021,Baixo,5.6,0
556,2022,Alto,8.3,0
556,2023,Alto,8.2,0
557,2019,Baixo,8.0,0
557,2020,Médio,4.4,0
557,2021,Alto,5.9,0
557,2022,Baixo,7.5,0
557,2023,Alto,6.4,0
558,2019,Médio,6.3,0
558,2020,Médio,9.1,0
558,2021,Alto,4.2,0
558,2022,Alto,8.6,1
558,2023,Alto,8.8,1
559,2019,Médio,5.7,0
559,2020,Médio,8.9,0
559,2021,Alto,9.6,1
559,2022,Baixo,5.0,0
559,2023,Alto,6.0,0
560,2019,Médio,9.0,0
560,2020,Alto,4.9,0
560,2021,Médio,5.8,0
560,2022,Baixo,7.2,0
560,2023,Alto,4.9,0
561,2019,Médio,10.0,0
561,2020,Alto,9.3,1
561,2021,Alto,6.0,0
561,2022,Médio,6.2,0
561,2023,Médio,8.0,0
562,2019,Baixo,9.1,0
562,2020,Alto,6.4,0
562,2021,Médio,5.3,0
562,2022,Baixo,6.9,0
562,2023,Alto,7.5,0
563,2019,Alto,8.9,1
563,2020,Baixo,6.2,0
563,2021,Alto,8.6,1
563,2022,Baixo,7.7,0
563,2023,Alto,5.5,0
564,2019,Alto,7.3,0
564,2020,Alto,7.9,0
564,2021,Médio,8.1,0
564,2022,Médio,4.6,0
564,2023,Médio,6.0,0
565,2019,Médio,6.2,0
565,2020,Alto,5.1,0
565,2021,Médio,7.9,0
565,2022,Médio,4.2,0
565,2023,Baixo,8.4,0
566,2019,Alto,4.3,0
566,2020,Alto,6.2,0
566,2021,Alto,5.5,0
566,2022,Baixo,4.4,0
566,2023,Alto,7.1,0
567,2019,Médio,8.8,0
567,2020,Baixo,4.0,0
567,2021,Médio,7.9,0
567,2022,Médio,7.2,0
567,2023,Médio,7.9,0
568,2019,Médio,7.1,0
568,2020,Alto,8.7,1
568,2021,Médio,5.0,0
568,2022,Baixo,7.9,0
568,2023,Baixo,6.2,0
569,2019,Alto,6.8,0
569,2020,Alto,6.1,0
569,2021,Médio,8.3,0
569,2022,Médio,7.2,0
569,2023,Baixo,9.4,0
570,2019,Alto,6.3,0
570,2020,Médio,5.5,0
570,2021,Baixo,9.0,0
570,2022,Alto,5.5,0
570,2023,Médio,8.6,0
571,2019,Médio,5.6,0
571,2020,Alto,5.3,0
571,2021,Alto,6.6,0
571,2022,Alto,5.6,0
571,2023,Médio,4.3,0
572,2019,Médio,4.3,0
572,2020,Baixo,7.6,0
572,2021,Alto,9.3,1
572,2022,Alto,5.3,0
572,2023,Médio,4.4,0
573,2019,Médio,4.6,0
573,2020,Médio,4.9,0
573,2021,Médio,7.4,0
573,2022,Baixo,5.7,0
573,2023,Médio,8.0,0
574,2019,Alto,7.4,0
574,2020,Médio,7.7,0
574,2021,Médio,9.9,0
574,2022,Médio,8.5,0
574,2023,Médio,5.4,0
575,2019,Alto,6.5,0
575,2020,Alto,7.8,0
575,2021,Alto,6.9,0
575,2022,Médio,4.1,0
575,2023,Alto,7.1,0
576,2019,Médio,8.2,0
576,2020,Alto,6.6,0
576,2021,Médio,8.9,0
576,2022,Alto,9.6,1
576,2023,Baixo,5.0,0
577,2019,Alto,5.2,0
577,2020,Médio,8.5,0
577,2021,Médio,10.0,0
577,2022,Alto,5.0,0
577,2023,Médio,8.9,0
578,2019,Alto,4.6,0
578,2020,Baixo,8.3,0
578,2021,Baixo,9.9,0
578,2022,Alto,7.7,0
578,2023,Médio,8.4,0
579,2019,Médio,4.7,0
579,2020,Alto,5.8,0
579,2021,Médio,5.7,0
579,2022,Alto,7.9,0
579,2023,Médio,9.5,0
580,2019,Médio,9.7,0
580,2020,Médio,4.6,0
580,2021,Alto,7.1,0
580,2022,Baixo,4.5,0
580,2023,Alto,5.9,0
581,2019,Médio,9.8,0
581,2020,Baixo,9.0,0
581,2021,Baixo,5.2,0
581,2022,Alto,7.5,0
581,2023,Médio,6.8,0
582,2019,Alto,6.9,0
582,2020,Alto,7.7,0
582,2021,Alto,5.4,0
582,2022,Baixo,9.1,0
582,2023,Médio,4.3,0
583,2019,Alto,6.4,0
583,2020,Alto,8.8,1
583,2021,Alto,7.1,0
583,2022,Médio,4.3,0
583,2023,Médio,4.7,0
584,2019,Médio,7.4,0
584,2020,Médio,6.5,0
584,2021,Alto,7.8,0
584,2022,Médio,4.9,0
584,2023,Alto,6.5,0
585,2019,Médio,6.6,0
585,2020,Médio,9.3,0
585,2021,Alto,9.6,1
585,2022,Médio,9.4,0
585,2023,Alto,7.1,0
586,2019,Alto,9.9,1
586,2020,Médio,9.8,0
586,2021,Médio,8.5,0
586,2022,Médio,9.5,0
586,2023,Alto,5.2,0
587,2019,Médio,5.3,0
587,2020,Médio,9.9,0
587,2021,Baixo,5.6,0
587,2022,Baixo,8.0,0
587,2023,Médio,9.8,0
588,2019,Alto,6.1,0
588,2020,Alto,5.2,0
588,2021,Médio,9.2,0
588,2022,Alto,8.9,1
588,2023,Alto,7.4,0
589,2019,Médio,7.1,0
589,2020,Médio,5.7,0
589,2021,Alto,5.6,0
589,2022,Alto,9.8,1
589,2023,Alto,6.6,0
590,2019,Médio,6.4,0
590,2020,Médio,4.7,0
590,2021,Baixo,7.3,0
590,2022,Médio,8.3,0
590,2023,Médio,7.4,0
591,2019,Médio,5.6,0
591,2020,Médio,7.3,0
591,2021,Médio,4.3,0
591,2022,Médio,4.4,0
591,2023,Médio,4.3,0
592,2019,Baixo,4.1,0
592,2020,Médio,9.2,0
592,2021,Médio,4.1,0
592,2022,Baixo,8.5,0
592,2023,Baixo,6.4,0
593,2019,Médio,6.6,0
593,2020,Alto,8.4,0
593,2021,Alto,4.3,0
593,2022,Alto,5.1,0
593,2023,Médio,6.8,0
594,2019,Médio,7.6,0
594,2020,Alto,6.4,0
594,2021,Alto,4.9,0
594,2022,Alto,6.5,0
594,2023,Médio,5.0,0
595,2019,Médio,4.6,0
595,2020,Alto,5.0,0
595,2021,Baixo,8.5,0
595,2022,Médio,4.6,0
595,2023,Alto,6.4,0
596,2019,Alto,7.0,0
596,2020,Alto,8.7,1
596,2021,Médio,6.1,0
596,2022,Alto,4.0,0
596,2023,Alto,4.6,0
597,2019,Baixo,9.5,0
597,2020,Alto,6.0,0
597,2021,Médio,4.4,0
597,2022,Alto,8.5,1
597,2023,Baixo,8.3,0
598,2019,Alto,4.1,0
598,2020,Médio,6.2,0
598,2021,Médio,5.3,0
598,2022,Alto,5.9,0
598,2023,Alto,4.5,0
599,2019,Alto,8.0,0
599,2020,Médio,7.2,0
599,2021,Baixo,6.2,0
599,2022,Baixo,7.2,0
599,2023,Baixo,5.3,0
600,2019,Médio,6.4,0
600,2020,Médio,8.7,0
600,2021,Médio,8.5,0
600,2022,Alto,5.8,0
600,2023,Baixo,5.5,0
601,2019,Alto,5.4,0
601,2020,Médio,9.8,0
601,2021,Médio,8.1,0
601,2022,Alto,9.6,1
601,2023,Alto,5.4,0
602,2019,Médio,8.7,0
602,2020,Baixo,6.1,0
602,2021,Baixo,9.6,0
602,2022,Alto,9.0,1
602,2023,Alto,7.3,0
603,2019,Alto,9.1,1
603,2020,Alto,4.1,0
603,2021,Alto,6.2,0
603,2022,Alto,9.5,1
603,2023,Médio,4.4,0
604,2019,Alto,9.6,1
604,2020,Alto,5.9,0
604,2021,Alto,5.1,0
604,2022,Médio,4.8,0
604,2023,Baixo,9.9,0
605,2019,Baixo,9.6,0
605,2020,Médio,9.6,0
605,2021,Alto,5.1,0
605,2022,Médio,9.9,0
605,2023,Médio,9.7,0
606,2019,Alto,7.8,0
606,2020,Médio,7.2,0
606,2021,Médio,8.0,0
606,2022,Médio,6.8,0
606,2023,Médio,5.3,0
607,2019,Médio,8.0,0
607,2020,Alto,4.2,0
607,2021,Alto,4.6,0
607,2022,Médio,8.4,0
607,2023,Médio,9.7,0
608,2019,Médio,4.7,0
608,2020,Baixo,8.5,0
608,2021,Baixo,4.1,0
608,2022,Alto,8.1,0
608,2023,Médio,9.4,0
609,2019,Baixo,6.1,0
609,2020,Alto,9.3,1
609,2021,Médio,6.6,0
609,2022,Médio,4.9,0
609,2023,Baixo,9.4,0
610,2019,Baixo,4.4,0
610,2020,Alto,4.9,0
610,2021,Alto,4.0,0
610,2022,Médio,8.5,0
610,2023,Médio,6.9,0
611,2019,Alto,4.3,0
611,2020,Alto,10.0,1
611,2021,Alto,6.7,0
611,2022,Médio,8.7,0
611,2023,Médio,4.0,0
612,2019,Médio,8.8,0
612,2020,Médio,7.3,0
612,2021,Alto,4.3,0
612,2022,Baixo,4.5,0
612,2023,Alto,7.0,0
613,2019,Alto,5.2,0
613,2020,Baixo,10.0,0
613,2021,Alto,4.3,0
613,2022,Baixo,8.2,0
613,2023,Baixo,9.9,0
614,2019,Alto,8.5,1
614,2020,Médio,7.5,0
614,2021,Baixo,5.8,0
614,2022,Baixo,7.2,0
614,2023,Alto,7.7,0
615,2019,Alto,7.7,0
615,2020,Alto,9.0,1
615,2021,Médio,8.5,0
615,2022,Baixo,6.4,0
615,2023,Médio,9.9,0
616,2019,Médio,6.6,0
616,2020,Alto,6.2,0
616,2021,Médio,9.1,0
616,2022,Alto,4.1,0
616,2023,Médio,6.8,0
617,2019,Alto,8.4,0
617,2020,Alto,7.6,0
617,2021,Médio,5.9,0
617,2022,Alto,6.3,0
617,2023,Médio,7.1,0
618,2019,Médio,5.7,0
618,2020,Médio,8.1,0
618,2021,Alto,7.3,0
618,2022,Médio,4.7,0
618,2023,Médio,9.2,0
619,2019,Alto,6.0,0
619,2020,Médio,7.7,0
619,2021,Médio,8.6,0
619,2022,Baixo,4.9,0
619,2023,Alto,9.4,1
620,2019,Médio,7.6,0
620,2020,Médio,6.1,0
620,2021,Alto,5.5,0
620,2022,Médio,7.0,0
620,2023,Baixo,8.0,0
621,2019,Médio,9.8,0
621,2020,Alto,8.3,0
621,2021,Alto,7.3,0
621,2022,Alto,8.0,0
621,2023,Médio,5.4,0
622,2019,Médio,9.1,0
622,2020,Médio,4.7,0
622,2021,Médio,8.2,0
622,2022,Médio,6.7,0
622,2023,Alto,8.7,1
623,2019,Médio,9.0,0
623,2020,Baixo,9.2,0
623,2021,Baixo,7.8,0
623,2022,Médio,10.0,0
623,2023,Baixo,4.7,0
624,2019,Baixo,9.3,0
624,2020,Alto,6.1,0
624,2021,Alto,6.1,0
624,2022,Baixo,8.8,0
624,2023,Alto,8.1,0
625,2019,Alto,5.4,0
625,2020,Médio,4.8,0
625,2021,Baixo,9.4,0
625,2022,Alto,9.4,1
625,2023,Alto,8.3,0
626,2019,Alto,7.1,0
626,2020,Alto,8.3,0
626,2021,Médio,4.8,0
626,2022,Baixo,7.2,0
626,2023,Baixo,7.9,0
627,2019,Médio,7.4,0
627,2020,Médio,5.9,0
627,2021,Alto,4.8,0
627,2022,Alto,8.0,0
627,2023,Médio,9.8,0
628,2019,Baixo,5.5,0
628,2020,Baixo,4.8,0
628,2021,Alto,9.6,1
628,2022,Alto,7.9,0
628,2023,Médio,6.0,0
629,2019,Médio,7.8,0
629,2020,Alto,6.2,0
629,2021,Médio,7.2,0
629,2022,Médio,4.9,0
629,2023,Médio,6.5,0
630,2019,Alto,7.9,0
630,2020,Médio,7.6,0
630,2021,Médio,5.6,0
630,2022,Alto,8.3,0
630,2023,Alto,8.9,1
631,2019,Médio,10.0,0
631,2020,Médio,4.3,0
631,2021,Médio,6.4,0
631,2022,Baixo,8.4,0
631,2023,Médio,9.9,0
632,2019,Médio,7.7,0
632,2020,Alto,6.4,0
632,2021,Médio,5.2,0
632,2022,Alto,5.1,0
632,2023,Alto,7.6,0
633,2019,Baixo,6.7,0
633,2020,Alto,6.2,0
633,2021,Baixo,5.8,0
633,2022,Alto,5.0,0
633,2023,Alto,7.0,0
634,2019,Médio,4.1,0
634,2020,Médio,5.2,0
634,2021,Alto,5.7,0
634,2022,Alto,6.3,0
634,2023,Baixo,7.6,0
635,2019,Alto,9.0,1
635,2020,Alto,8.4,0
635,2021,Alto,7.0,0
635,2022,Médio,9.2,0
635,2023,Médio,9.7,0
636,2019,Médio,9.7,0
636,2020,Alto,5.3,0
636,2021,Médio,8.8,0
636,2022,Alto,6.5,0
636,2023,Alto,8.6,1
637,2019,Médio,6.1,0
637,2020,Alto,6.0,0
637,2021,Alto,5.2,0
637,2022,Médio,6.6,0
637,2023,Alto,9.5,1
638,2019,Médio,6.3,0
638,2020,Médio,6.7,0
638,2021,Baixo,4.9,0
638,2022,Médio,4.5,0
638,2023,Médio,5.9,0
639,2019,Alto,5.7,0
639,2020,Alto,5.0,0
639,2021,Médio,8.3,0
639,2022,Baixo,8.4,0
639,2023,Baixo,5.7,0
640,2019,Alto,5.4,0
640,2020,Alto,7.4,0
640,2021,Alto,7.0,0
640,2022,Médio,6.6,0
640,2023,Alto,5.8,0
641,2019,Médio,6.6,0
641,2020,Alto,8.7,1
641,2021,Médio,7.2,0
641,2022,Alto,6.8,0
641,2023,Baixo,7.6,0
642,2019,Baixo,5.3,0
642,2020,Alto,5.2,0
642,2021,Alto,7.1,0
642,2022,Baixo,8.3,0
642,2023,Médio,6.3,0
643,2019,Médio,9.1,0
643,2020,Alto,5.7,0
643,2021,Médio,8.0,0
643,2022,Médio,7.3,0
643,2023,Alto,6.8,0
644,2019,Alto,5.9,0
644,2020,Alto,4.9,0
644,2021,Baixo,8.5,0
644,2022,Alto,6.4,0
644,2023,Médio,6.5,0
645,2019,Médio,7.6,0
645,2020,Médio,4.0,0
645,2021,Médio,4.9,0
645,2022,Baixo,5.5,0
645,2023,Baixo,4.4,0
646,2019,Baixo,9.6,0
646,2020,Médio,8.2,0
646,2021,Alto,7.8,0
646,2022,Médio,7.8,0
646,2023,Baixo,8.9,0
647,2019,Alto,4.4,0
647,2020,Médio,4.1,0
647,2021,Médio,9.5,0
647,2022,Médio,7.5,0
647,2023,Médio,5.3,0
648,2019,Médio,7.3,0
648,2020,Baixo,9.2,0
648,2021,Médio,5.2,0
648,2022,Médio,4.6,0
648,2023,Baixo,4.8,0
649,2019,Baixo,6.1,0
649,2020,Baixo,7.4,0
649,2021,Alto,6.7,0
649,2022,Médio,6.5,0
649,2023,Médio,9.1,0
650,2019,Alto,7.3,0
650,2020,Médio,4.7,0
650,2021,Baixo,4.0,0
650,2022,Alto,9.5,1
650,2023,Médio,4.2,0
651,2019,Médio,7.9,0
651,2020,Alto,8.6,1
651,2021,Baixo,8.8,0
651,2022,Médio,5.2,0
651,2023,Alto,5.3,0
652,2019,Baixo,7.9,0
652,2020,Médio,5.0,0
652,2021,Médio,7.1,0
652,2022,Alto,6.9,0
652,2023,Médio,8.9,0
653,2019,Médio,5.5,0
653,2020,Médio,9.0,0
653,2021,Alto,5.6,0
653,2022,Baixo,5.7,0
653,2023,Médio,7.6,0
654,2019,Alto,6.2,0
654,2020,Alto,9.0,1
654,2021,Alto,6.2,0
654,2022,Médio,6.0,0
654,2023,Alto,7.0,0
655,2019,Alto,6.6,0
655,2020,Médio,9.7,0
655,2021,Médio,7.8,0
655,2022,Médio,6.7,0
655,2023,Médio,8.5,0
656,2019,Baixo,4.1,0
656,2020,Alto,8.6,1
656,2021,Alto,5.1,0
656,2022,Alto,5.8,0
656,2023,Baixo,6.4,0
657,2019,Baixo,5.1,0
657,2020,Alto,8.9,1
657,2021,Médio,4.2,0
657,2022,Médio,7.9,0
657,2023,Médio,9.5,0
658,2019,Alto,8.8,1
658,2020,Alto,6.9,0
658,2021,Médio,9.6,0
658,2022,Baixo,5.1,0
658,2023,Alto,8.0,0
659,2019,Médio,8.8,0
659,2020,Médio,4.6,0
659,2021,Alto,6.3,0
659,2022,Baixo,8.3,0
659,2023,Baixo,7.0,0
660,2019,Médio,9.4,0
660,2020,Médio,9.6,0
660,2021,Alto,8.0,0
660,2022,Alto,9.3,1
660,2023,Alto,5.7,0
661,2019,Alto,8.9,1
661,2020,Médio,5.8,0
661,2021,Baixo,4.3,0
661,2022,Médio,6.2,0
661,2023,Alto,7.3,0
662,2019,Alto,9.3,1
662,2020,Alto,9.3,1
662,2021,Alto,8.3,0
662,2022,Médio,6.3,0
662,2023,Alto,8.8,1
663,2019,Alto,9.9,1
663,2020,Alto,4.4,0
663,2021,Médio,4.2,0
663,2022,Alto,5.8,0
663,2023,Médio,9.2,0
664,2019,Alto,7.9,0
664,2020,Baixo,5.7,0
664,2021,Médio,4.6,0
664,2022,Médio,8.8,0
664,2023,Baixo,5.6,0
665,2019,Baixo,7.6,0
665,2020,Alto,4.3,0
665,2021,Médio,8.9,0
665,2022,Médio,7.7,0
665,2023,Médio,9.9,0
666,2019,Baixo,6.8,0
666,2020,Médio,7.3,0
666,2021,Alto,8.3,0
666,2022,Médio,9.4,0
666,2023,Médio,5.8,0
667,2019,Alto,6.4,0
667,2020,Médio,5.1,0
667,2021,Alto,8.8,1
667,2022,Alto,6.9,0
667,2023,Médio,7.2,0
668,2019,Médio,5.1,0
668,2020,Alto,5.5,0
668,2021,Baixo,8.0,0
668,2022,Alto,7.0,0
668,2023,Médio,7.4,0
669,2019,Alto,5.8,0
669,2020,Alto,7.8,0
669,2021,Alto,9.7,1
669,2022,Baixo,6.9,0
669,2023,Baixo,5.1,0
670,2019,Alto,8.9,1
670,2020,Médio,4.7,0
670,2021,Alto,8.4,0
670,2022,Médio,8.1,0
670,2023,Alto,4.4,0
671,2019,Médio,5.3,0
671,2020,Baixo,7.3,0
671,2021,Médio,4.9,0
671,2022,Alto,8.7,1
671,2023,Alto,8.3,0
672,2019,Médio,6.5,0
672,2020,Baixo,4.5,0
672,2021,Alto,6.4,0
672,2022,Médio,8.6,0
672,2023,Alto,4.6,0
673,2019,Baixo,9.5,0
673,2020,Alto,5.5,0
673,2021,Alto,6.7,0
673,2022,Alto,5.9,0
673,2023,Médio,6.7,0
674,2019,Alto,5.9,0
674,2020,Baixo,7.0,0
674,2021,Médio,10.0,0
674,2022,Alto,8.7,1
674,2023,Médio,6.2,0
675,2019,Baixo,7.8,0
675,2020,Alto,8.5,1
675,2021,Baixo,4.5,0
675,2022,Alto,8.0,0
675,2023,Médio,9.1,0
676,2019,Alto,9.0,1
676,2020,Alto,8.8,1
676,2021,Alto,8.7,1
676,2022,Médio,6.3,0
676,2023,Alto,5.6,0
677,2019,Médio,9.8,0
677,2020,Alto,8.8,1
677,2021,Médio,9.3,0
677,2022,Alto,4.7,0
677,2023,Médio,9.6,0
678,2019,Alto,5.4,0
678,2020,Médio,7.3,0
678,2021,Médio,8.0,0
678,2022,Médio,5.0,0
678,2023,Alto,4.6,0
679,2019,Alto,9.3,1
679,2020,Alto,4.6,0
679,2021,Alto,6.2,0
679,2022,Médio,4.3,0
679,2023,Alto,6.1,0
680,2019,Alto,6.3,0
680,2020,Baixo,7.7,0
680,2021,Alto,5.7,0
680,2022,Alto,9.4,1
680,2023,Alto,9.4,1
681,2019,Médio,9.1,0
681,2020,Alto,6.5,0
681,2021,Baixo,4.9,0
681,2022,Alto,5.6,0
681,2023,Baixo,6.0,0
682,2019,Alto,4.4,0
682,2020,Alto,4.8,0
682,2021,Alto,5.1,0
682,2022,Alto,8.5,1
682,2023,Baixo,5.7,0
683,2019,Baixo,7.5,0
683,2020,Baixo,7.9,0
683,2021,Médio,4.7,0
683,2022,Alto,4.5,0
683,2023,Médio,6.4,0
684,2019,Médio,9.4,0
684,2020,Médio,8.0,0
684,2021,Médio,7.3,0
684,2022,Médio,5.4,0
684,2023,Alto,4.2,0
685,2019,Médio,5.0,0
685,2020,Médio,7.1,0
685,2021,Alto,6.8,0
685,2022,Médio,8.7,0
685,2023,Alto,9.3,1
686,2019,Alto,10.0,1
686,2020,Alto,7.2,0
686,2021,Médio,6.0,0
686,2022,Médio,8.7,0
686,2023,Alto,9.5,1
687,2019,Baixo,6.3,0
687,2020,Alto,8.1,0
687,2021,Alto,8.4,0
687,2022,Médio,4.7,0
687,2023,Alto,8.1,0
688,2019,Alto,9.9,1
688,2020,Médio,9.6,0
688,2021,Alto,6.2,0
688,2022,Médio,9.5,0
688,2023,Médio,8.4,0
689,2019,Médio,9.6,0
689,2020,Médio,5.9,0
689,2021,Alto,8.0,0
689,2022,Alto,5.4,0
689,2023,Alto,7.5,0
690,2019,Baixo,6.7,0
690,2020,Alto,5.2,0
690,2021,Baixo,6.3,0
690,2022,Médio,6.9,0
690,2023,Médio,8.3,0
691,2019,Médio,8.8,0
691,2020,Baixo,8.4,0
691,2021,Baixo,8.3,0
691,2022,Alto,8.5,1
691,2023,Médio,7.4,0
692,2019,Médio,8.5,0
692,2020,Alto,8.3,0
692,2021,Médio,9.1,0
692,2022,Médio,5.5,0
692,2023,Alto,4.4,0
693,2019,Baixo,9.7,0
693,2020,Alto,4.5,0
693,2021,Alto,8.5,1
693,2022,Baixo,4.2,0
693,2023,Médio,5.7,0
694,2019,Baixo,4.4,0
694,2020,Alto,5.3,0
694,2021,Alto,9.2,1
694,2022,Médio,5.1,0
694,2023,Médio,9.5,0
695,2019,Médio,8.3,0
695,2020,Baixo,7.8,0
695,2021,Alto,5.0,0
695,2022,Médio,9.0,0
695,2023,Alto,7.3,0
696,2019,Médio,9.9,0
696,2020,Alto,4.7,0
696,2021,Alto,9.9,1
696,2022,Alto,6.7,0
696,2023,Médio,5.2,0
697,2019,Médio,7.6,0
697,2020,Alto,6.4,0
697,2021,Médio,7.4,0
697,2022,Médio,4.2,0
697,2023,Alto,5.4,0
698,2019,Médio,8.7,0
698,2020,Alto,7.9,0
698,2021,Médio,9.0,0
698,2022,Alto,6.3,0
698,2023,Médio,7.4,0
699,2019,Médio,8.2,0
699,2020,Baixo,6.7,0
699,2021,Alto,6.2,0
699,2022,Médio,8.1,0
699,2023,Alto,9.1,1
700,2019,Baixo,7.3,0
700,2020,Médio,4.4,0
700,2021,Alto,6.7,0
700,2022,Baixo,9.0,0
700,2023,Alto,4.6,0
701,2019,Alto,5.1,0
701,2020,Baixo,5.2,0
701,2021,Alto,9.9,1
701,2022,Baixo,4.1,0
701,2023,Médio,8.7,0
702,2019,Baixo,4.3,0
702,2020,Médio,4.1,0
702,2021,Médio,4.9,0
702,2022,Alto,6.4,0
702,2023,Médio,5.0,0
703,2019,Médio,4.1,0
703,2020,Médio,6.8,0
703,2021,Alto,10.0,1
703,2022,Alto,8.3,0
703,2023,Médio,8.9,0
704,2019,Médio,9.5,0
704,2020,Médio,6.2,0
704,2021,Alto,7.9,0
704,2022,Baixo,7.8,0
704,2023,Baixo,6.7,0
705,2019,Médio,9.1,0
705,2020,Alto,9.4,1
705,2021,Baixo,6.0,0
705,2022,Médio,9.4,0
705,2023,Alto,7.2,0
706,2019,Médio,4.1,0
706,2020,Baixo,4.2,0
706,2021,Médio,9.3,0
706,2022,Alto,7.0,0
706,2023,Alto,7.4,0
707,2019,Alto,6.8,0
707,2020,Baixo,8.5,0
707,2021,Médio,7.6,0
707,2022,Alto,8.0,0
707,2023,Alto,10.0,1
708,2019,Médio,7.1,0
708,2020,Alto,4.4,0
708,2021,Alto,5.9,0
708,2022,Médio,7.2,0
708,2023,Médio,5.5,0
709,2019,Alto,4.1,0
709,2020,Médio,4.4,0
709,2021,Alto,4.2,0
709,2022,Baixo,7.2,0
709,2023,Médio,6.8,0
710,2019,Médio,9.5,0
710,2020,Médio,7.0,0
710,2021,Alto,8.6,1
710,2022,Alto,5.6,0
710,2023,Baixo,8.5,0
711,2019,Médio,4.7,0
711,2020,Médio,4.2,0
711,2021,Baixo,7.5,0
711,2022,Baixo,6.2,0
711,2023,Alto,5.8,0
712,2019,Alto,4.5,0
712,2020,Médio,6.9,0
712,2021,Médio,8.1,0
712,2022,Médio,8.9,0
712,2023,Baixo,5.3,0
713,2019,Alto,4.1,0
713,2020,Médio,4.8,0
713,2021,Médio,5.2,0
713,2022,Baixo,9.0,0
713,2023,Alto,9.2,1
714,2019,Baixo,5.0,0
714,2020,Alto,6.2,0
714,2021,Alto,7.8,0
714,2022,Médio,8.7,0
714,2023,Alto,5.8,0
715,2019,Baixo,4.8,0
715,2020,Alto,7.6,0
715,2021,Alto,5.1,0
715,2022,Alto,5.3,0
715,2023,Alto,5.3,0
716,2019,Médio,7.0,0
716,2020,Médio,9.3,0
716,2021,Médio,9.9,0
716,2022,Alto,9.4,1
716,2023,Alto,5.2,0
717,2019,Alto,4.7,0
717,2020,Alto,4.4,0
717,2021,Médio,9.6,0
717,2022,Médio,4.2,0
717,2023,Médio,8.6,0
718,2019,Baixo,4.1,0
718,2020,Alto,7.9,0
718,2021,Médio,9.4,0
718,2022,Alto,8.4,0
718,2023,Médio,10.0,0
719,2019,Médio,5.1,0
719,2020,Médio,9.7,0
719,2021,Alto,6.8,0
719,2022,Alto,5.2,0
719,2023,Alto,5.2,0
720,2019,Baixo,7.6,0
720,2020,Alto,9.3,1
720,2021,Médio,5.4,0
720,2022,Médio,5.4,0
720,2023,Médio,9.9,0
721,2019,Médio,6.0,0
721,2020,Baixo,8.7,0
721,2021,Baixo,8.6,0
721,2022,Alto,4.9,0
721,2023,Baixo,9.3,0
722,2019,Médio,8.7,0
722,2020,Médio,5.1,0
722,2021,Médio,5.5,0
722,2022,Médio,4.8,0
722,2023,Médio,9.7,0
723,2019,Alto,4.2,0
723,2020,Baixo,4.3,0
723,2021,Médio,6.6,0
723,2022,Médio,8.7,0
723,2023,Alto,9.2,1
724,2019,Médio,8.3,0
724,2020,Alto,5.1,0
724,2021,Alto,5.0,0
724,2022,Médio,6.1,0
724,2023,Alto,5.1,0
725,2019,Médio,7.7,0
725,2020,Alto,4.7,0
725,2021,Alto,7.3,0
725,2022,Alto,8.0,0
725,2023,Alto,5.4,0
726,2019,Alto,7.3,0
726,2020,Médio,4.9,0
726,2021,Médio,5.2,0
726,2022,Alto,8.6,1
726,2023,Baixo,5.6,0
727,2019,Alto,6.5,0
727,2020,Alto,5.1,0
727,2021,Baixo,7.9,0
727,2022,Baixo,7.0,0
727,2023,Médio,9.1,0
728,2019,Médio,5.5,0
728,2020,Alto,9.4,1
728,2021,Médio,6.1,0
728,2022,Alto,6.3,0
728,2023,Baixo,6.7,0
729,2019,Médio,5.2,0
729,2020,Médio,6.1,0
729,2021,Médio,4.2,0
729,2022,Baixo,7.9,0
729,2023,Alto,4.4,0
730,2019,Alto,5.5,0
730,2020,Baixo,6.9,0
730,2021,Baixo,7.5,0
730,2022,Alto,7.8,0
730,2023,Alto,4.7,0
731,2019,Médio,8.8,0
731,2020,Médio,9.7,0
731,2021,Alto,4.0,0
731,2022,Alto,6.8,0
731,2023,Médio,6.3,0
732,2019,Médio,8.0,0
732,2020,Baixo,4.1,0
732,2021,Alto,6.0,0
732,2022,Alto,9.4,1
732,2023,Alto,7.5,0
733,2019,Alto,9.1,1
733,2020,Alto,5.8,0
733,2021,Baixo,8.0,0
733,2022,Médio,5.6,0
733,2023,Alto,4.0,0
734,2019,Alto,7.0,0
734,2020,Médio,9.3,0
734,2021,Alto,9.0,1
734,2022,Médio,5.9,0
734,2023,Baixo,6.1,0
735,2019,Alto,6.8,0
735,2020,Alto,4.2,0
735,2021,Baixo,9.7,0
735,2022,Baixo,5.8,0
735,2023,Alto,5.7,0
736,2019,Baixo,6.3,0
736,2020,Médio,9.9,0
